S No,Vehicle_Class,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL,FUEL CELL HYDROGEN,LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL/ETHANOL,PETROL/HYBRID,PETROL/LPG,PETROL/METHANOL,SOLAR,     TOTAL     ,State
27.0,GOODS CARRIER,110,460426,0,0,0,0,0,36,0,0,0,1,0,10,8020,19,0,0,5,0,0,468627,Odisha
28.0,HARVESTER,0,510,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,513,Odisha
29.0,HEARSES,0,175,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,196,Odisha
30.0,LIBRARY VAN,0,49,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,51,Odisha
31.0,LUXURY CAB,0,211,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,0,248,Odisha
32.0,MAXI CAB,5,53055,8,0,0,0,0,7,0,0,0,1,0,238,961,3,0,7,37,0,0,54322,Odisha
33.0,M-CYCLE/SCOOTER,43,1712,0,0,0,0,0,20997,0,0,0,87,0,12,7252055,1514,0,0,952,0,0,7277372,Odisha
34.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,31,0,0,0,0,0,5,0,0,0,0,0,0,2480,2,0,0,6,0,0,2524,Odisha
35.0,MOBILE CANTEEN,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Odisha
36.0,MOBILE CLINIC,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,Odisha
37.0,MOBILE WORKSHOP,0,231,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2,0,0,251,Odisha
38.0,MOPED,8,278,0,0,0,0,0,2289,0,0,0,8,0,0,723336,209,0,0,101,0,0,726229,Odisha
39.0,MOTOR CAB,7,37411,73,0,0,0,0,39,0,0,0,2,0,356,7337,1031,0,339,102,0,0,46697,Odisha
40.0,MOTOR CAR,10,200749,1947,0,0,0,0,332,0,0,0,73,0,4139,437097,1266,0,11497,5792,0,0,662902,Odisha
41.0,MOTOR CYCLE/SCOOTER-SIDECAR(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,Odisha
42.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,4,0,0,0,0,0,0,125,0,0,0,0,0,0,129,Odisha
43.0,MOTOR CYCLE/SCOOTER-WITH TRAILER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Odisha
44.0,MOTORISED CYCLE (CC > 25CC),0,0,0,0,0,0,0,213,0,0,0,0,0,0,55525,0,0,0,0,0,0,55738,Odisha
45.0,OMNI BUS,0,34607,0,0,0,0,0,1,0,0,0,0,0,288,1024,1,0,1,46,0,0,35968,Odisha
46.0,OMNI BUS (PRIVATE USE),2,48549,2,0,0,0,0,2,0,0,0,19,0,3,6818,4,0,1,1701,0,0,57101,Odisha
47.0,POWER TILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Odisha
48.0,PRIVATE SERVICE VEHICLE,0,2014,0,0,0,0,0,1,0,0,0,0,0,11,119,0,0,0,0,0,0,2145,Odisha
49.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,531,3,0,0,0,0,0,0,0,0,0,0,2,142,0,0,3,1,0,0,682,Odisha
50.0,RECOVERY VEHICLE,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,Odisha
51.0,ROAD ROLLER,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,Odisha
52.0,SNORKED LADDERS,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Odisha
53.0,THREE WHEELER (GOODS),70,58287,1,0,0,0,0,168,0,0,0,0,0,389,1544,45,0,0,0,0,0,60504,Odisha
54.0,THREE WHEELER (PASSENGER),665,188449,0,0,0,0,0,160,0,0,0,7,0,862,11837,4877,0,0,221,0,0,207078,Odisha
55.0,THREE WHEELER (PERSONAL),1,148,0,0,0,0,0,2,0,0,0,0,0,7,225,0,0,0,0,0,0,383,Odisha
56.0,TOWER WAGON,0,23,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,30,Odisha
57.0,TOW TRUCK,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Odisha
58.0,TRACTOR (COMMERCIAL),3,181001,0,0,0,0,0,13,0,0,0,0,0,21,485,0,0,0,0,0,0,181523,Odisha
59.0,TRACTOR-TROLLEY(COMMERCIAL),7,6018,1,0,0,0,0,4,0,0,0,0,0,3850,101,0,0,0,1,0,0,9982,Odisha
60.0,TRAILER (AGRICULTURAL),2,489,0,0,0,0,0,0,0,0,0,0,0,125,83,0,0,0,0,0,0,699,Odisha
61.0,TRAILER (COMMERCIAL),33,27255,1,0,0,0,0,97,0,0,0,9,2,122827,1352,2,0,0,4,0,0,151582,Odisha
62.0,TRAILER FOR PERSONAL USE,0,61,0,0,0,0,0,0,0,0,0,0,0,25,16,0,0,0,0,0,0,102,Odisha
63.0,TREE TRIMMING VEHICLE,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,Odisha
64.0,VEHICLE FITTED WITH COMPRESSOR,0,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142,Odisha
65.0,VEHICLE FITTED WITH GENERATOR,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35,Odisha
66.0,VEHICLE FITTED WITH RIG,0,254,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,257,Odisha
67.0,X-RAY VAN,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,Odisha
1.0,ADAPTED VEHICLE,0,30,0,0,0,0,0,0,0,0,0,0,0,0,74,4,0,1,0,0,0,109,Chandigarh
2.0,AGRICULTURAL TRACTOR,0,216,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,218,Chandigarh
3.0,AMBULANCE,0,296,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,452,Chandigarh
4.0,ANIMAL AMBULANCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
5.0,BUS,4,3245,0,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,3299,Chandigarh
6.0,CAMPER VAN / TRAILER,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Chandigarh
7.0,CASH VAN,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Chandigarh
8.0,CONSTRUCTION EQUIPMENT VEHICLE,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,Chandigarh
9.0,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Chandigarh
10.0,CRANE MOUNTED VEHICLE,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Chandigarh
11.0,DUMPER,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Chandigarh
12.0,EARTH MOVING EQUIPMENT,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Chandigarh
13.0,EDUCATIONAL INSTITUTION BUS,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,Chandigarh
14.0,E-RICKSHAW(P),0,0,0,0,0,0,0,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,1585,Chandigarh
15.0,E-RICKSHAW WITH CART (G),0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,462,Chandigarh
16.0,FIRE TENDERS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
17.0,FORK LIFT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
18.0,GOODS CARRIER,317,12852,0,0,0,0,0,0,0,0,0,17,0,0,159,37,0,0,69,0,0,13451,Chandigarh
19.0,HEARSES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
20.0,MAXI CAB,0,488,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,499,Chandigarh
21.0,M-CYCLE/SCOOTER,0,43,0,0,0,0,0,544,0,0,0,0,0,7,402091,0,0,0,0,0,0,402685,Chandigarh
22.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chandigarh
23.0,MOBILE CLINIC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,Chandigarh
24.0,MOBILE WORKSHOP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
25.0,MOPED,0,0,0,0,0,0,0,15,0,0,0,0,0,0,585,0,0,0,0,0,0,600,Chandigarh
26.0,MOTOR CAB,14,1200,3,0,0,0,0,0,0,0,0,0,0,0,136,477,0,6,1,0,0,1837,Chandigarh
27.0,MOTOR CAR,15,149033,543,0,0,0,0,296,0,0,0,14,0,25,202165,3392,0,2746,1826,0,0,360055,Chandigarh
28.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,Chandigarh
29.0,MOTORISED CYCLE (CC > 25CC),0,0,0,0,0,0,0,100,0,0,0,0,0,0,73,0,0,0,0,0,0,173,Chandigarh
30.0,OMNI BUS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
31.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chandigarh
32.0,THREE WHEELER (GOODS),109,3914,0,0,0,0,0,27,0,0,0,3,0,0,11,46,0,0,0,0,0,4110,Chandigarh
33.0,THREE WHEELER (PASSENGER),26,286,0,0,0,0,0,118,0,0,0,4487,0,0,1,312,0,0,1239,0,0,6469,Chandigarh
34.0,TRACTOR (COMMERCIAL),0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Chandigarh
35.0,TRAILER (COMMERCIAL),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chandigarh
1.0,ADAPTED VEHICLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Madhya Pradesh
2.0,AGRICULTURAL TRACTOR,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,Madhya Pradesh
3.0,M-CYCLE/SCOOTER,0,0,0,0,0,0,0,500,0,0,0,0,0,0,5431,0,0,0,0,0,0,5931,Madhya Pradesh
4.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,129,Madhya Pradesh
5.0,MOPED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,148,Madhya Pradesh
6.0,MOTOR CAR,0,870,0,0,0,0,0,20,0,0,0,0,0,0,1874,330,0,296,0,0,0,3390,Madhya Pradesh
7.0,OMNI BUS (PRIVATE USE),0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,Madhya Pradesh
1.0,ADAPTED VEHICLE,2,801,11,0,0,0,0,7,0,0,0,0,0,57,12191,1290,0,62,33,0,0,14454,Gujarat
2.0,AGRICULTURAL TRACTOR,0,615509,28,0,0,0,0,30,1,0,0,0,0,1777,807,13,0,0,1,0,29,618195,Gujarat
3.0,AMBULANCE,11,7645,8,0,0,0,0,1,0,0,0,0,0,12,2256,731,0,5,27,0,1,10697,Gujarat
4.0,ANIMAL AMBULANCE,0,96,0,0,0,0,0,0,0,0,0,0,0,1,453,4,0,0,1,0,0,555,Gujarat
5.0,ARMOURED/SPECIALISED VEHICLE,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Gujarat
6.0,ARTICULATED VEHICLE,0,87,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,106,Gujarat
7.0,AUXILIARY TRAILER,0,12,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,185,Gujarat
8.0,BREAKDOWN VAN,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Gujarat
9.0,BULLDOZER,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Gujarat
10.0,BUS,1738,49432,0,0,0,0,0,360,0,0,5,0,0,144,71,90,0,0,0,0,6,51846,Gujarat
11.0,CAMPER VAN / TRAILER,4,74,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,87,Gujarat
12.0,CAMPER VAN / TRAILER (PRIVATE USE),0,78,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,0,0,124,Gujarat
13.0,CASH VAN,6,547,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,572,Gujarat
14.0,CONSTRUCTION EQUIPMENT VEHICLE,5,41763,4,0,0,3,0,26,0,0,0,1,0,95,18,0,0,0,0,0,4,41919,Gujarat
15.0,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Gujarat
16.0,CRANE MOUNTED VEHICLE,6,14812,1,0,0,0,0,128,0,0,0,0,0,83,43,1,0,0,0,0,3,15077,Gujarat
17.0,DUMPER,1,3623,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3627,Gujarat
18.0,EARTH MOVING EQUIPMENT,0,3277,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3283,Gujarat
19.0,EDUCATIONAL INSTITUTION BUS,22,1006,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1031,Gujarat
20.0,E-RICKSHAW(P),2,63,0,0,0,0,0,443,0,0,0,0,0,0,80,161,0,0,0,0,0,749,Gujarat
21.0,E-RICKSHAW WITH CART (G),0,52,0,0,0,0,0,421,0,0,0,0,0,0,1,1,0,0,0,0,0,475,Gujarat
22.0,EXCAVATOR (COMMERCIAL),0,9062,0,0,0,0,0,1,0,0,0,0,0,24,20,0,0,0,0,0,2,9109,Gujarat
23.0,EXCAVATOR (NT),0,6847,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,6856,Gujarat
24.0,FIRE FIGHTING VEHICLE,0,743,0,0,0,0,0,1,0,0,0,0,0,10,16,0,0,0,0,0,0,770,Gujarat
25.0,FIRE TENDERS,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,Gujarat
26.0,FORK LIFT,0,6171,0,0,0,0,0,377,0,0,0,7,0,25,6,2,0,0,2,0,1,6591,Gujarat
27.0,GOODS CARRIER,22350,789750,10,0,0,3,0,29,0,0,1,25,0,3614,6960,4893,0,0,126,0,67,827828,Gujarat
28.0,HARVESTER,0,697,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,702,Gujarat
29.0,HEARSES,2,186,0,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0,0,0,207,Gujarat
30.0,LIBRARY VAN,0,19,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,26,Gujarat
31.0,LUXURY CAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Gujarat
32.0,MAXI CAB,64,31674,6,0,0,0,0,3,0,0,0,1,0,70,1250,3321,0,1,48,0,16,36454,Gujarat
33.0,M-CYCLE/SCOOTER,2,10016,1,0,1,0,0,39633,1,0,0,29,2,4359,14082905,10213,0,4,13448,0,90,14160704,Gujarat
34.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,13,0,0,0,0,0,21,0,0,0,0,0,0,2798,3,0,0,3,0,2,2840,Gujarat
35.0,MOBILE CANTEEN,0,22,0,0,0,0,0,0,0,0,0,0,0,1,167,2,0,0,2,0,0,194,Gujarat
36.0,MOBILE CLINIC,2,142,0,0,0,0,0,0,0,0,0,0,0,6,93,0,0,0,0,0,1,244,Gujarat
37.0,MOBILE WORKSHOP,1,44,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,59,Gujarat
38.0,MOPED,0,40,0,0,0,0,0,8376,0,0,0,0,0,66,699756,150,0,0,67,0,2,708457,Gujarat
39.0,MOTOR CAB,79,26934,213,0,0,0,0,86,0,0,0,2,0,66,5748,19384,0,137,71,0,8,52728,Gujarat
40.0,MOTOR CAR,1926,1256068,20255,0,0,0,0,2882,0,0,0,128,0,1940,1435646,879261,1,31552,62429,0,71,3692159,Gujarat
41.0,MOTOR CYCLE/SCOOTER-SIDECAR(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,Gujarat
42.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,1,0,0,0,0,0,450,Gujarat
43.0,MOTORISED CYCLE (CC > 25CC),0,10,0,0,0,0,0,261,0,0,0,0,0,4,176436,1,0,1,8,0,0,176721,Gujarat
44.0,OMNI BUS,69,3209,0,0,0,0,0,2,0,0,0,0,0,10,18,9,0,0,1,0,0,3318,Gujarat
45.0,OMNI BUS (PRIVATE USE),0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Gujarat
46.0,POWER TILLER,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,Gujarat
47.0,POWER TILLER (COMMERCIAL),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gujarat
48.0,PRIVATE SERVICE VEHICLE,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,19,Gujarat
49.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,91,5,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,120,Gujarat
50.0,QUADRICYCLE (COMMERCIAL),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Gujarat
51.0,QUADRICYCLE (PRIVATE),15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,Gujarat
52.0,RECOVERY VEHICLE,3,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,Gujarat
53.0,ROAD ROLLER,0,154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155,Gujarat
54.0,SNORKED LADDERS,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Gujarat
55.0,THREE WHEELER (GOODS),6745,235647,2,0,0,0,0,1237,0,0,0,3,0,142,1205,4623,0,0,1,0,51,249656,Gujarat
56.0,THREE WHEELER (PASSENGER),36652,106097,0,0,0,0,0,576,0,0,0,16,0,296,48713,392562,0,0,203,0,16,585131,Gujarat
57.0,THREE WHEELER (PERSONAL),29,154,0,0,0,0,0,32,0,0,0,0,0,4,104,227,0,0,1,0,0,551,Gujarat
58.0,TOWER WAGON,0,60,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0,107,Gujarat
59.0,TOW TRUCK,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,Gujarat
60.0,TRACTOR (COMMERCIAL),0,37836,2,0,0,0,0,1,0,0,0,0,0,271,14,1,0,0,0,0,1,38126,Gujarat
61.0,TRACTOR-TROLLEY(COMMERCIAL),0,32,0,0,0,0,0,0,0,0,0,0,0,321,4,0,0,0,0,0,0,357,Gujarat
62.0,TRAILER (AGRICULTURAL),0,3398,0,0,0,0,0,13,1,0,0,0,2,108298,119,3,0,0,1,0,1,111836,Gujarat
63.0,TRAILER (COMMERCIAL),0,1150,0,0,0,0,0,4,0,0,0,0,0,16251,55,0,0,1,0,0,0,17461,Gujarat
64.0,TRAILER FOR PERSONAL USE,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,Gujarat
65.0,TREE TRIMMING VEHICLE,0,36,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,43,Gujarat
66.0,VEHICLE FITTED WITH COMPRESSOR,0,1187,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1198,Gujarat
67.0,VEHICLE FITTED WITH GENERATOR,0,296,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,298,Gujarat
68.0,VEHICLE FITTED WITH RIG,0,2643,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,2652,Gujarat
69.0,VINTAGE MOTOR VEHICLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Gujarat
70.0,X-RAY VAN,0,10,0,0,0,0,0,1,0,0,0,0,0,3,10,0,0,0,0,0,2,26,Gujarat
1.0,ADAPTED VEHICLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,1813,Jammu & Kashmir
2.0,AGRICULTURAL TRACTOR,0,32520,1,0,0,0,0,2,0,0,0,0,0,3,72,0,0,0,0,0,1,32599,Jammu & Kashmir
3.0,AMBULANCE,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,1544,Jammu & Kashmir
4.0,ANIMAL AMBULANCE,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Jammu & Kashmir
5.0,ARMOURED/SPECIALISED VEHICLE,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Jammu & Kashmir
6.0,ARTICULATED VEHICLE,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Jammu & Kashmir
7.0,BREAKDOWN VAN,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Jammu & Kashmir
8.0,BUS,1,14464,2,0,0,0,0,41,0,0,0,0,0,0,28,0,0,0,0,0,1,14537,Jammu & Kashmir
9.0,CAMPER VAN / TRAILER,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Jammu & Kashmir
10.0,CAMPER VAN / TRAILER (PRIVATE USE),0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,Jammu & Kashmir
11.0,CASH VAN,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Jammu & Kashmir
12.0,CONSTRUCTION EQUIPMENT VEHICLE,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,Jammu & Kashmir
13.0,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,Jammu & Kashmir
14.0,CRANE MOUNTED VEHICLE,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Jammu & Kashmir
15.0,DUMPER,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,Jammu & Kashmir
16.0,EARTH MOVING EQUIPMENT,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,Jammu & Kashmir
17.0,EDUCATIONAL INSTITUTION BUS,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1459,Jammu & Kashmir
18.0,E-RICKSHAW(P),0,2,0,0,0,0,0,1017,0,0,0,0,0,0,16,0,0,0,0,0,0,1035,Jammu & Kashmir
19.0,E-RICKSHAW WITH CART (G),0,1,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,106,Jammu & Kashmir
20.0,EXCAVATOR (COMMERCIAL),0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,Jammu & Kashmir
21.0,EXCAVATOR (NT),0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Jammu & Kashmir
22.0,FIRE FIGHTING VEHICLE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Jammu & Kashmir
23.0,FIRE TENDERS,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Jammu & Kashmir
24.0,FORK LIFT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jammu & Kashmir
25.0,GOODS CARRIER,5,115890,4,0,0,0,0,6,0,0,0,0,0,1,4887,2,0,0,2,0,0,120797,Jammu & Kashmir
26.0,HEARSES,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,Jammu & Kashmir
27.0,LIBRARY VAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,Jammu & Kashmir
28.0,LUXURY CAB,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,Jammu & Kashmir
29.0,MAXI CAB,0,31040,16,0,0,0,0,1,0,0,0,0,0,0,1945,1,0,1,0,0,0,33004,Jammu & Kashmir
30.0,M-CYCLE/SCOOTER,0,678,0,0,0,0,0,353,0,0,0,0,0,6,731654,15,0,0,6,0,0,732712,Jammu & Kashmir
31.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,235,Jammu & Kashmir
32.0,MOBILE CANTEEN,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Jammu & Kashmir
33.0,MOBILE CLINIC,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,16,Jammu & Kashmir
34.0,MOBILE WORKSHOP,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,Jammu & Kashmir
35.0,MOPED,0,1,0,0,0,0,0,2308,0,0,0,0,0,2,258099,0,0,0,0,0,0,260410,Jammu & Kashmir
36.0,MOTOR CAB,0,5220,1,0,0,0,0,7,0,0,0,0,0,0,332,0,0,2,2,0,0,5564,Jammu & Kashmir
37.0,MOTOR CAR,10,95094,1198,0,0,0,0,43,0,0,1,1,0,12,527842,864,0,1910,21662,0,0,648637,Jammu & Kashmir
38.0,MOTORISED CYCLE (CC > 25CC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,737,Jammu & Kashmir
39.0,OMNI BUS,0,1235,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1244,Jammu & Kashmir
40.0,OMNI BUS (PRIVATE USE),0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,Jammu & Kashmir
41.0,POWER TILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Jammu & Kashmir
